age,overall,pace,shooting,passing,dribbling,defending,physicality,height_cm,weight_kg,international_reputation,weak_foot,skill_moves,wage_eur,release_clause_eur,value_eur,player_positions
19,74,59,27,37,69,54,97,175,76,5,1,3,63775,7390719,14893042,Defender
33,77,58,23,66,80,17,64,176,91,2,3,1,104933,10941189,15241619,Midfielder
24,54,37,72,32,59,94,52,175,61,3,5,2,36657,3186889,9915512,Defender
32,70,41,77,46,22,44,42,177,98,3,4,2,52534,2185450,11605973,Defender
28,67,70,56,81,26,53,43,163,63,5,2,3,70681,7438198,14809308,Defender
30,55,55,68,93,50,27,66,161,99,4,1,2,44984,5987976,11518057,Midfielder
35,78,79,86,64,84,56,34,190,89,3,3,1,109976,5556969,17111264,Goalkeeper
32,68,31,38,22,83,34,51,161,89,1,1,4,76920,3089594,12202149,Defender
28,82,84,20,41,96,50,57,161,92,4,1,5,94052,3268142,17226108,Defender
31,50,85,48,46,22,14,33,174,60,3,1,2,57882,1957467,11142446,Midfielder
37,94,43,52,74,54,73,79,188,92,4,1,5,123135,16136632,19403906,Goalkeeper
19,52,35,71,86,34,71,58,193,95,2,5,5,32869,3855987,9180911,Goalkeeper
20,91,90,60,52,40,81,66,199,90,3,2,4,123042,6678203,18564923,Goalkeeper
20,70,41,42,21,81,12,64,191,96,3,2,2,76714,10744110,13756500,Goalkeeper
24,84,42,24,94,47,46,49,180,73,4,3,1,79617,3681551,15884935,Defender
32,90,48,90,65,23,50,64,189,65,2,5,2,110986,8312799,16031863,Goalkeeper
28,89,73,76,93,32,29,31,183,66,1,5,5,115137,9700637,16376539,Goalkeeper
17,52,88,25,52,98,76,87,173,99,2,2,3,47608,1861829,10921999,Defender
28,74,66,68,77,70,49,47,187,83,1,3,4,72122,5170924,12785621,Goalkeeper
37,94,54,41,26,67,94,85,173,63,5,5,1,123414,5211240,19855073,Defender
36,87,45,96,34,58,86,93,193,84,2,3,1,101633,12681046,15546861,Goalkeeper
34,94,67,95,45,86,17,81,173,62,1,2,5,93833,3342272,15440147,Attacker
18,69,72,23,30,77,14,51,184,87,4,1,1,53530,1715978,13725561,Goalkeeper
25,93,43,91,57,21,34,89,171,82,1,5,5,124183,14641156,17152985,Defender
17,94,35,83,46,44,48,39,199,95,5,3,1,104252,12896159,18900127,Goalkeeper
28,83,52,56,26,30,46,35,179,72,1,1,1,105774,9464192,14568380,Defender
34,70,89,50,20,20,14,35,166,81,2,2,5,67678,4611897,12259786,Attacker
32,72,41,56,93,67,17,57,174,84,1,4,4,84054,4906599,13044423,Midfielder
36,55,42,64,40,67,13,71,168,83,2,5,1,67994,2994683,11115736,Attacker
29,62,35,27,98,29,50,70,163,96,5,5,2,87229,7685539,15327288,Defender
27,72,92,59,49,49,69,92,190,92,1,3,3,75614,6724405,12119532,Goalkeeper
36,58,67,24,27,54,63,51,182,73,1,2,5,34813,2949193,8867378,Defender
27,66,79,47,22,38,31,58,165,83,5,2,1,56883,7018879,13905718,Defender
26,51,81,28,74,72,87,63,187,81,1,5,4,59563,2500051,10061463,Goalkeeper
22,68,69,21,34,53,28,31,171,96,2,5,2,70949,7832854,12962224,Defender
19,68,37,82,55,51,86,55,181,82,3,3,5,52221,4083059,12867640,Defender
34,56,90,70,25,95,77,48,183,65,3,3,2,75400,4442114,13222500,Goalkeeper
16,91,37,50,61,25,42,49,193,78,2,4,3,87644,9797836,15154777,Goalkeeper
18,91,63,26,69,32,31,62,178,71,1,1,4,86239,4632875,14215418,Defender
28,69,89,49,37,94,74,33,183,85,2,3,5,62799,3624132,12821700,Goalkeeper
30,58,86,77,69,83,20,61,179,88,5,1,5,59029,8844048,13454549,Attacker
17,66,75,22,49,26,25,48,193,73,2,5,1,91322,12478260,13375032,Goalkeeper
26,76,51,70,96,64,77,32,186,76,3,4,2,105518,11992827,16241492,Goalkeeper
19,51,69,75,58,64,53,90,188,89,4,4,5,59390,4032078,12991893,Goalkeeper
34,85,74,92,31,84,18,67,160,66,5,4,2,84215,7950418,17308016,Attacker
32,68,84,29,78,38,81,35,195,80,1,2,3,54702,2472196,11188143,Goalkeeper
18,66,80,80,95,66,87,85,198,60,2,5,1,72165,5056903,12724632,Goalkeeper
33,54,34,69,63,65,88,69,166,97,5,2,3,77678,2963917,13932156,Defender
23,88,42,66,23,48,71,98,179,63,3,2,1,112081,11571040,17922805,Defender
37,67,57,20,55,80,24,71,179,67,1,4,1,65370,8687639,11098994,Defender
34,56,91,76,67,84,15,31,184,77,2,2,2,52368,6658389,10815674,Goalkeeper
20,66,53,57,33,42,10,57,180,67,2,5,1,50113,6651486,10888236,Attacker
22,88,36,81,68,70,29,46,168,90,1,5,3,88738,4521375,14462509,Attacker
36,85,67,98,86,82,45,98,186,90,4,2,3,85714,9257982,16731739,Goalkeeper
23,89,66,89,96,41,11,68,187,87,4,5,3,114543,16586862,19115538,Goalkeeper
20,94,97,84,28,90,79,36,184,96,5,1,2,101075,12532303,19364982,Goalkeeper
32,53,71,81,40,52,11,61,195,62,2,2,2,37590,1142993,8557943,Goalkeeper
20,87,34,75,91,63,12,33,193,74,5,4,4,101419,13780488,18414936,Goalkeeper
19,74,93,86,35,26,16,50,161,63,1,4,5,81302,9324817,13955474,Attacker
37,54,79,36,35,21,93,61,168,94,5,5,4,78839,3519960,13406839,Defender
34,79,44,27,47,36,73,43,178,93,2,5,4,94113,6367564,14382593,Defender
36,61,82,79,70,84,50,75,174,95,4,4,1,39373,1736419,12000304,Attacker
17,53,54,59,75,77,63,49,180,65,4,1,1,45031,5294621,11852602,Defender
26,73,38,81,76,49,50,87,175,63,1,4,4,98969,3010920,14191169,Defender
37,78,67,60,71,45,14,77,161,89,3,2,5,91135,7814157,15838736,Midfielder
28,58,51,31,65,54,91,36,185,98,5,4,4,68464,10268030,14016509,Goalkeeper
30,53,78,73,97,82,72,69,188,77,1,3,2,71781,9484830,10633989,Goalkeeper
27,73,97,30,57,94,10,88,192,81,4,1,3,65924,6623160,14636172,Goalkeeper
37,63,44,79,67,90,34,65,193,69,2,1,4,64419,7296875,12427834,Goalkeeper
36,54,94,87,60,47,90,73,186,88,2,4,1,45879,4699691,9438171,Goalkeeper
37,67,83,97,78,44,55,60,166,82,3,3,5,55751,7097186,12632515,Attacker
26,91,59,65,86,80,24,71,174,63,3,2,1,104270,14213896,17376899,Midfielder
22,68,49,57,93,50,78,73,176,78,4,4,2,51014,6223253,12902621,Defender
20,61,62,80,85,73,26,72,168,85,3,2,1,39669,2056262,11103332,Midfielder
32,67,36,36,46,86,30,72,172,66,3,3,1,92868,6937478,14473071,Defender
35,66,37,85,51,70,62,76,191,72,2,4,5,85461,10608187,13535084,Goalkeeper
24,79,57,91,75,77,64,35,161,62,5,4,5,63415,8166666,16316773,Attacker
29,73,74,55,29,53,19,95,191,99,2,2,1,91844,9685530,14217319,Goalkeeper
27,60,40,93,59,78,90,38,179,70,2,4,1,43938,5083513,10666470,Defender
21,84,60,26,36,40,66,40,178,75,4,3,4,81393,4146145,15992489,Defender
32,72,41,35,77,75,74,47,186,79,4,4,2,61008,4558511,14554703,Goalkeeper
34,66,80,33,25,56,46,54,195,82,5,5,4,52669,4959120,13234086,Goalkeeper
34,50,73,44,58,83,16,87,189,82,1,3,5,29829,4416034,8470857,Goalkeeper
31,64,79,23,37,38,85,59,170,91,3,1,4,56108,7064326,11791377,Defender
27,81,46,48,92,97,49,30,175,97,3,2,4,104898,5571591,16393045,Midfielder
27,58,64,75,91,93,59,92,185,62,2,3,1,57894,4185086,11770254,Goalkeeper
35,64,30,25,61,72,10,58,189,67,2,1,1,63224,3542301,11311468,Goalkeeper
21,77,58,20,23,90,29,95,161,97,5,1,2,69367,3348420,15361921,Defender
19,73,80,58,39,82,40,82,193,99,3,3,3,89128,3957070,15255086,Goalkeeper
21,84,93,20,47,81,77,48,181,73,2,1,3,111278,16233720,16495764,Defender
26,71,33,82,59,91,21,95,190,67,2,1,4,84338,11705779,13946409,Goalkeeper
16,76,57,76,84,96,31,81,180,70,4,5,2,100937,8881377,17136774,Midfielder
30,68,45,86,63,38,10,60,195,92,1,4,2,84186,8067153,12001878,Goalkeeper
26,94,92,84,42,94,10,89,199,74,5,5,5,105911,13835654,19924707,Goalkeeper
34,61,82,84,76,21,12,97,182,96,1,4,1,74890,8077680,11247498,Midfielder
33,69,46,40,66,25,85,59,185,73,1,1,5,67696,7982641,12033754,Goalkeeper
32,50,69,49,32,48,30,42,177,85,5,4,3,30439,3802958,11420056,Defender
34,70,42,52,35,60,22,44,174,67,3,5,2,70491,6200631,13244737,Defender
36,94,81,67,74,70,70,49,193,63,2,2,3,109349,16071585,17330117,Goalkeeper
29,50,87,41,84,24,22,63,181,95,5,2,1,35745,3767658,10917203,Midfielder
33,59,66,73,35,60,91,49,187,77,2,4,1,73247,7765517,12009071,Goalkeeper
34,81,90,23,56,81,42,79,166,86,4,2,1,89728,4210523,17128523,Defender
30,88,63,74,71,49,15,56,199,78,1,3,3,97361,14460879,14696736,Goalkeeper
30,71,46,63,29,81,34,59,183,62,4,2,2,64888,2497737,13817493,Goalkeeper
19,67,49,31,57,46,32,85,194,68,1,4,5,78602,11654818,12531308,Goalkeeper
22,81,88,98,63,69,35,94,172,98,3,1,2,102087,14217439,16816166,Attacker
28,76,98,93,93,71,13,84,172,61,5,5,2,78101,10369503,16527875,Midfielder
18,77,62,71,73,68,44,53,190,68,3,2,4,74336,8238795,14677810,Goalkeeper
31,67,46,95,70,81,84,54,178,65,1,4,2,48554,5004119,10053679,Defender
24,88,86,84,71,79,34,82,188,97,4,5,5,112997,16903718,18796349,Goalkeeper
23,78,30,84,89,73,29,40,181,87,1,3,4,109950,16149422,15573562,Midfielder
35,67,42,29,78,24,10,89,180,93,3,1,2,49124,6259378,12153533,Defender
28,93,56,37,32,28,77,76,175,88,3,5,4,135395,5473123,19263835,Defender
32,57,88,66,60,53,32,54,189,62,4,5,2,79764,5955179,13750672,Goalkeeper
32,80,35,85,31,55,31,54,164,75,4,4,1,83561,11189765,15799295,Attacker
32,83,52,68,69,39,71,46,165,94,3,3,1,80238,9171399,14417732,Defender
16,56,39,91,76,82,10,41,180,70,1,2,2,75873,3387008,11572892,Attacker
23,85,80,41,69,86,68,81,170,82,1,3,4,106446,7641739,15644446,Defender
34,67,48,45,76,49,77,40,183,89,5,1,5,74805,2418524,15122370,Goalkeeper
21,87,80,28,73,88,28,39,187,64,3,2,1,120135,16474880,17968177,Goalkeeper
18,58,97,40,85,89,39,89,174,67,5,3,4,47234,5651105,13242440,Midfielder
20,58,71,82,27,22,10,83,198,69,3,1,5,65144,5361566,13059232,Goalkeeper
28,57,86,25,82,68,57,92,199,87,5,5,4,34390,4169669,12054679,Goalkeeper
30,84,97,33,28,61,28,49,178,95,2,5,2,111750,15869691,16106989,Defender
29,67,67,52,79,43,61,34,176,69,1,5,1,90248,5738599,12679056,Defender
31,54,91,90,82,63,94,70,162,73,1,5,1,63676,4094240,10435668,Defender
33,63,36,43,91,20,31,92,162,97,2,2,1,44979,3954471,10579553,Defender
37,77,79,92,22,73,59,85,198,96,4,5,2,100589,11550429,16810470,Goalkeeper
37,79,81,94,92,71,75,61,187,64,2,2,5,110358,16461495,16550609,Goalkeeper
26,53,55,70,32,55,15,56,190,65,1,2,5,59931,2969687,9626985,Goalkeeper
18,88,55,21,28,98,73,97,167,89,3,3,1,89043,6327063,16320003,Defender
37,69,48,34,71,57,30,77,176,78,5,5,5,82405,6066062,15597948,Defender
25,74,38,54,81,63,28,36,194,73,1,4,1,68196,7985674,11796832,Goalkeeper
25,77,90,55,27,66,46,75,195,70,2,5,5,104382,14236842,15419908,Goalkeeper
36,61,49,58,64,48,72,47,186,64,3,4,1,72118,3754132,12473322,Goalkeeper
31,51,79,23,72,70,38,67,199,90,1,5,5,75821,8767792,11133160,Goalkeeper
27,92,51,83,82,60,69,94,192,91,2,2,4,133589,18589529,18698928,Goalkeeper
17,63,42,93,76,83,43,46,170,83,1,5,1,81887,3648514,12464785,Attacker
24,71,41,25,73,67,10,67,180,69,2,5,1,81243,8628591,13132166,Midfielder
18,80,39,76,38,96,57,92,165,72,2,5,3,86209,4679949,14699056,Defender
30,72,94,49,86,41,30,71,180,72,1,5,1,57393,4759998,11106309,Midfielder
18,69,59,93,65,36,43,37,187,95,3,3,5,92102,4164580,15280817,Goalkeeper
34,87,37,86,29,24,35,59,176,81,1,3,4,107404,12032932,14792932,Defender
33,53,50,34,37,80,45,93,177,68,1,2,4,44531,3480767,8959170,Defender
23,64,51,36,31,25,32,38,170,78,3,2,5,65336,6407522,12644017,Defender
32,73,47,37,68,72,90,86,184,66,1,4,2,83675,7767138,12914577,Goalkeeper
23,74,95,38,42,36,56,88,189,74,5,2,1,90138,10210668,17412366,Goalkeeper
22,50,77,95,81,78,85,96,184,76,5,3,4,53694,7381282,13208675,Goalkeeper
22,56,73,88,30,58,53,34,166,73,5,2,5,69567,4422368,14459565,Attacker
18,80,38,43,92,73,29,33,196,61,2,4,4,78650,7976684,14653968,Goalkeeper
16,61,96,67,75,67,36,37,186,73,4,4,4,42968,4247471,12667879,Goalkeeper
19,91,83,49,74,56,70,71,185,63,1,3,5,111580,7567069,16811877,Goalkeeper
20,54,55,34,44,67,46,64,172,62,4,2,3,45467,4089772,12129193,Defender
16,93,55,66,28,87,93,42,183,62,5,4,4,120503,4200057,20447457,Goalkeeper
30,91,63,63,31,97,61,34,171,70,3,2,4,93279,7577236,17347370,Attacker
20,87,37,46,30,96,84,69,173,64,5,2,2,91591,5721069,17987482,Defender
28,61,39,83,57,46,71,48,168,88,1,3,3,45052,6022419,9884731,Defender
23,88,77,60,47,46,75,33,190,87,4,3,2,85498,6235796,17061848,Goalkeeper
23,67,84,87,27,91,33,88,163,82,4,2,5,56410,2993406,14361158,Attacker
20,51,83,24,93,82,89,47,178,89,2,5,1,57796,5407425,11100210,Defender
24,59,69,72,66,71,21,53,160,82,3,5,5,84590,10769637,14464972,Attacker
16,64,44,27,55,66,25,60,188,81,5,1,3,43516,3154278,13316823,Goalkeeper
19,79,47,41,69,40,45,87,165,71,3,1,5,98400,12951373,16008683,Defender
18,93,52,26,28,76,11,57,160,86,1,1,3,117376,8114853,16826980,Defender
17,66,91,41,79,94,71,38,184,99,2,3,2,53056,6275026,11655178,Goalkeeper
23,53,75,65,91,61,73,74,186,74,5,2,4,72972,3198373,14307871,Goalkeeper
24,56,68,49,86,67,38,78,181,82,1,4,5,57728,2162725,10370112,Midfielder
17,90,44,35,72,46,83,31,176,78,3,2,5,108613,12871629,17324644,Defender
29,80,82,98,36,91,40,35,188,70,2,2,4,100734,7475247,16135204,Goalkeeper
29,88,93,24,72,52,92,58,162,97,5,1,5,92524,7139099,18595824,Defender
19,83,92,86,47,95,24,55,176,99,3,2,5,80798,7990786,15899672,Attacker
21,55,45,42,82,54,64,57,161,62,5,1,1,58646,8704498,13365689,Defender
26,87,95,80,34,35,42,36,191,75,2,2,1,122296,6185875,17955302,Goalkeeper
18,94,42,93,38,55,90,63,181,91,2,4,4,133362,8799556,19143203,Defender
23,83,76,24,89,85,61,85,198,97,3,5,2,73892,7968841,14775134,Goalkeeper
18,93,38,42,66,95,29,39,192,68,5,5,5,88850,10139170,18940970,Goalkeeper
29,64,92,98,90,75,82,86,181,97,4,3,5,51205,5875130,13345021,Defender
28,63,63,44,67,36,47,76,163,64,1,4,2,45043,4569550,9934697,Defender
28,55,58,27,92,39,12,56,197,60,2,2,5,48416,4870362,11033726,Goalkeeper
17,86,66,40,39,27,63,68,172,94,5,4,2,110338,5271158,18764441,Defender
28,81,72,21,56,37,75,51,182,94,3,2,4,76616,9971958,15185430,Defender
34,52,93,41,94,37,27,48,172,71,3,4,4,28273,878371,9475521,Midfielder
21,52,53,91,21,37,92,38,179,95,2,4,2,54689,4381095,10184307,Defender
31,71,63,91,83,21,16,48,192,80,2,5,2,62033,3464487,11555683,Goalkeeper
17,71,77,87,55,95,44,31,193,67,4,4,3,67305,2861861,15434477,Goalkeeper
23,59,41,83,24,91,93,90,197,86,3,3,1,56682,3873585,11407800,Goalkeeper
32,52,52,38,83,70,93,88,188,68,5,2,1,61646,6710936,12620808,Goalkeeper
17,61,42,72,26,29,92,62,191,87,1,1,5,40994,3675110,9747709,Goalkeeper
25,78,74,71,89,94,89,94,170,89,1,4,5,83818,11300602,14728517,Defender
31,66,94,66,41,33,94,54,177,73,4,1,2,45911,4681189,11857313,Defender
21,56,76,73,93,45,69,57,180,82,5,5,2,32565,1966147,12121188,Defender
17,62,87,63,65,66,33,47,171,88,1,1,1,56008,5143019,10350820,Midfielder
17,51,34,26,59,49,48,92,198,85,1,3,5,50139,2872277,9956002,Goalkeeper
28,53,34,20,80,75,21,78,179,81,5,3,1,35992,1851384,11530656,Defender
30,59,89,82,65,61,62,95,166,74,5,5,4,74080,10712150,15300944,Defender
17,88,50,58,47,23,73,69,186,68,2,3,1,122192,10528544,16897147,Goalkeeper
22,73,53,38,54,30,13,95,166,85,1,2,1,66976,7243117,11565766,Defender
18,66,47,50,20,43,14,33,161,76,1,3,2,92570,12479535,12597000,Attacker
23,55,50,96,48,86,25,63,192,68,4,4,5,33979,2333042,11972374,Goalkeeper
29,68,83,43,28,56,36,34,180,62,2,3,4,63937,7971858,12727920,Defender
37,54,39,88,28,21,13,51,188,75,2,2,1,71347,8894062,10759154,Goalkeeper
22,81,53,84,41,31,81,49,191,72,1,5,1,106179,13684501,15098932,Goalkeeper
36,59,89,52,82,40,57,76,171,85,3,3,2,82035,4326176,13257339,Defender
22,58,86,78,85,88,17,63,172,76,3,2,3,54117,7876232,11658562,Midfielder
16,76,52,52,77,90,90,73,198,91,5,4,5,74720,4705398,16762660,Goalkeeper
32,62,51,51,89,83,55,35,199,83,2,1,5,84357,10394281,13506686,Goalkeeper
24,68,97,78,74,87,53,85,162,95,1,1,5,67719,3350513,12759863,Attacker
36,70,63,60,32,62,76,58,198,81,1,5,1,69123,9739931,11616077,Goalkeeper
28,73,57,31,38,73,61,82,167,68,1,5,1,87984,7156744,12927616,Defender
36,87,68,92,98,81,43,30,161,81,4,1,1,80026,8821939,16259612,Midfielder
34,53,71,30,52,92,71,88,165,79,3,1,3,64979,8578723,12237081,Defender
36,73,52,38,93,31,30,77,174,62,4,5,1,94600,6043651,15734706,Defender
34,84,31,73,84,20,33,36,171,95,1,1,5,98244,7533302,14427637,Midfielder
37,52,53,76,79,91,53,61,191,92,1,3,5,43418,2935347,9386545,Goalkeeper
32,53,46,61,31,52,50,90,165,77,2,2,2,31445,2010733,8946035,Defender
25,86,94,90,62,83,38,86,186,95,2,5,3,98718,9006652,16494451,Goalkeeper
25,89,98,50,36,87,15,80,172,69,3,2,4,95894,9168367,17100324,Attacker
19,84,89,71,87,33,65,48,182,95,5,4,1,110100,4317982,19197622,Defender
23,80,79,21,48,33,23,56,169,80,1,4,4,101167,11208812,14434617,Defender
37,93,41,57,74,28,59,92,173,84,2,3,1,99034,7962349,15825591,Defender
35,74,76,51,26,92,87,89,162,99,3,4,3,86058,11767873,15213331,Defender
35,89,96,29,63,45,61,90,171,68,4,5,3,124316,16939632,19166791,Defender
33,62,94,27,96,68,86,90,184,86,1,3,5,46177,5375516,10254707,Goalkeeper
29,53,56,94,24,36,10,74,160,74,5,3,3,37019,4903313,11450541,Attacker
33,63,77,39,79,87,21,50,191,91,3,5,4,89467,12588158,14043219,Goalkeeper
29,62,91,39,25,79,33,73,183,98,5,1,4,40048,3975943,12740911,Goalkeeper
35,76,73,28,26,22,46,30,168,75,1,2,3,75755,11107861,12723085,Defender
36,55,48,91,65,44,93,73,160,87,3,5,4,65038,9407607,11846087,Defender
30,66,88,34,76,40,79,91,198,65,2,1,1,90400,3904007,13426337,Goalkeeper
37,85,37,82,73,31,85,90,169,65,5,1,2,73490,6814772,16805840,Defender
19,89,84,40,65,73,94,79,189,97,4,4,5,82262,3597818,17529538,Goalkeeper
28,84,76,24,29,20,12,70,164,61,4,3,2,76894,8619511,15432867,Defender
23,66,31,54,23,20,36,62,163,99,5,3,4,78930,9616286,15061512,Defender
33,90,68,87,86,64,62,41,167,66,1,4,5,92596,12607996,15687873,Midfielder
27,51,74,67,44,65,26,31,175,86,1,4,2,47883,5171418,9046324,Attacker
29,62,61,81,97,67,24,50,160,87,1,3,2,71338,6026572,11510212,Midfielder
17,51,94,54,80,26,48,43,174,75,4,5,4,45470,2214954,11714615,Midfielder
33,77,67,89,57,29,13,63,183,68,4,5,5,74418,3349738,15735382,Goalkeeper
17,92,40,40,51,34,26,93,174,74,2,5,5,111662,9857529,17183862,Defender
26,75,39,58,42,59,20,52,165,93,1,5,2,97127,12617353,13708401,Attacker
24,71,88,53,56,30,21,79,161,79,4,4,5,83353,10009549,15708497,Defender
27,92,84,34,22,75,41,43,164,73,4,2,5,89156,12098131,18145604,Defender
32,52,49,25,32,65,36,75,198,70,1,2,1,65237,8305898,9397757,Goalkeeper
30,84,46,85,53,64,53,34,193,89,1,3,4,82029,4483375,13996817,Goalkeeper
32,61,97,75,84,32,52,95,198,62,4,2,4,56445,3050227,12730041,Goalkeeper
33,73,34,68,95,46,58,51,191,61,5,5,1,70538,5993021,15490477,Goalkeeper
37,54,89,20,27,69,82,31,188,73,4,4,2,62234,3294586,12106291,Goalkeeper
21,69,52,84,28,80,52,58,188,88,2,5,3,90348,4742991,14421124,Goalkeeper
32,88,75,47,47,32,12,90,183,64,3,1,2,114639,7122919,17123395,Goalkeeper
33,88,81,39,97,31,38,45,190,65,1,4,1,94386,3087183,15046497,Goalkeeper
23,62,39,67,37,48,94,93,183,67,2,1,5,88371,8709944,14089066,Goalkeeper
24,90,75,91,61,39,44,43,174,98,5,1,1,109830,8522018,19493588,Attacker
21,94,57,84,60,50,57,72,171,98,3,3,4,93842,5488583,17199732,Defender
20,61,72,70,89,27,83,72,179,88,4,1,5,44462,2050003,12140859,Defender
27,62,55,62,52,43,48,84,163,98,1,2,2,62306,5277444,10729955,Defender
26,59,84,68,96,94,33,60,172,86,4,2,5,39081,3995446,12421110,Midfielder
16,82,77,44,73,58,29,69,169,75,2,1,4,96068,14102136,16470426,Midfielder
26,89,58,93,55,52,24,56,182,86,1,3,1,91014,5502603,14689477,Attacker
34,65,56,95,75,61,94,81,166,98,4,1,2,73705,2444071,13927411,Defender
24,94,47,60,36,34,85,36,171,99,1,4,3,132165,15638002,17520368,Defender
17,84,89,90,29,87,27,75,174,60,2,4,3,75068,4370485,14693584,Attacker
27,52,98,83,63,84,69,62,166,92,4,4,1,67784,5972559,13024270,Attacker
19,54,50,80,21,51,50,37,167,98,3,4,2,50436,6404717,11768501,Attacker
19,75,53,31,33,30,78,34,166,86,5,1,2,93129,3207104,16479023,Defender
33,60,32,88,60,56,84,90,163,76,4,5,5,57701,2710926,13160510,Defender
30,56,91,33,21,38,20,89,166,74,1,5,1,79760,3332462,10955838,Defender
34,59,31,53,38,70,65,53,189,81,4,4,5,84615,4911660,14315481,Goalkeeper
28,91,95,67,20,53,27,36,177,78,1,3,1,109438,5555491,15886525,Attacker
34,83,71,80,21,90,21,90,189,87,2,3,4,103584,7042906,15752161,Goalkeeper
32,52,63,54,46,79,25,65,166,82,5,1,1,57937,6926747,12978762,Attacker
21,57,71,84,21,72,36,56,182,95,1,5,5,61108,2143744,10215723,Attacker
31,80,49,78,70,31,26,58,196,98,4,1,2,103695,4028723,16796498,Goalkeeper
27,60,97,55,29,81,94,49,166,79,2,2,1,85092,8315093,13027538,Defender
34,94,74,98,38,85,40,32,197,68,3,4,2,91455,8453292,17049642,Goalkeeper
20,56,71,38,32,67,44,68,188,82,4,2,4,77160,6704355,14119891,Goalkeeper
32,94,76,61,67,59,36,74,193,66,5,2,3,98378,9041830,18468643,Goalkeeper
16,51,34,88,75,43,41,97,198,90,2,3,3,64473,7675166,11002874,Goalkeeper
25,55,78,38,91,69,26,60,177,70,4,5,5,64787,6422574,13350044,Midfielder
30,90,66,58,75,87,20,67,184,99,1,4,1,105098,8916175,15444149,Goalkeeper
36,81,63,88,69,62,10,35,186,76,1,1,4,95156,3788171,14566065,Goalkeeper
36,69,47,71,64,36,91,37,186,95,1,4,4,90026,13231349,13107747,Goalkeeper
26,83,48,31,78,74,58,57,171,85,4,1,2,79154,4647925,15748662,Defender
28,65,69,66,58,53,50,44,182,95,5,1,5,91453,12282041,16485930,Defender
20,74,46,95,40,89,29,37,176,77,1,5,4,104433,7882323,14758733,Attacker
16,61,89,55,74,79,80,83,166,90,4,2,1,43577,4883778,12218727,Defender
27,56,71,82,76,70,46,35,183,94,4,1,4,62885,5313503,13585414,Goalkeeper
26,88,94,95,60,96,25,58,166,87,5,5,3,99454,7210368,18792996,Attacker
32,66,82,70,89,92,48,63,188,85,2,2,5,68642,7119315,12462002,Goalkeeper
19,94,36,62,68,54,54,36,187,65,2,2,2,116419,10982126,17336802,Goalkeeper
30,60,34,53,63,53,73,69,182,93,4,4,1,52163,3019814,12158201,Defender
24,55,53,68,54,35,56,42,169,87,2,4,3,36752,2585467,9620158,Defender
36,72,57,37,24,37,32,91,175,68,3,4,4,99015,3378908,14852029,Defender
35,76,91,80,90,57,41,94,193,88,5,3,5,85634,4558300,17166753,Goalkeeper
34,55,46,76,93,62,58,70,184,93,4,2,5,45826,3221566,11899314,Goalkeeper
34,87,49,24,93,51,90,71,161,71,2,3,1,105195,15427326,15391996,Defender
27,51,32,43,70,26,28,95,164,75,2,4,2,64178,5984641,9974175,Defender
20,71,66,83,76,65,87,40,173,66,5,5,3,99070,11303445,17446777,Defender
25,69,44,78,77,80,76,79,190,90,1,4,2,62509,6928000,11475661,Goalkeeper
32,74,80,57,55,37,48,64,199,92,2,1,1,73786,10898675,12712310,Goalkeeper
20,64,77,52,29,90,69,49,165,66,5,5,1,59361,5739011,14049059,Defender
37,78,37,29,69,59,20,57,187,62,1,5,3,107886,10816578,14582165,Goalkeeper
31,57,42,56,56,97,58,66,168,79,4,2,5,39107,2581391,11694657,Defender
22,86,77,30,39,69,24,32,165,64,1,3,5,86625,9107244,14577676,Midfielder
24,82,32,43,32,24,92,88,176,62,2,1,3,100652,12171537,15167618,Defender
18,71,94,90,94,73,70,56,199,97,4,5,2,99520,4218693,17405806,Goalkeeper
30,54,60,40,38,77,52,61,194,74,4,3,3,34631,3034193,10771747,Goalkeeper
31,88,55,39,75,41,24,77,171,94,1,3,5,125454,10115108,16936541,Defender
33,67,85,29,64,93,88,75,177,82,4,1,2,94560,4125666,15846041,Defender
29,87,63,66,79,98,88,76,193,92,1,1,4,97540,6920905,15211571,Goalkeeper
18,86,38,66,87,57,82,69,160,61,1,4,2,119403,11250322,15832071,Defender
27,79,91,34,76,68,14,32,174,95,1,4,5,84044,9075434,13816696,Midfielder
24,80,42,63,73,20,92,58,177,80,5,5,1,79877,5165432,15697083,Defender
22,59,98,81,56,97,38,87,181,73,2,5,2,48779,4251380,10608052,Attacker
24,64,70,25,56,55,71,79,177,73,4,5,2,57394,6777630,12905987,Defender
28,91,30,85,33,47,69,39,160,70,3,4,1,119855,9668670,17864608,Defender
33,93,76,95,63,54,78,90,179,63,2,5,5,93445,13352615,16228936,Defender
